id_reserva,id_cliente,nombre,apellido,mail,competencia,fecha_reserva,inicio_estancia,final_estancia,id_hotel,nombre_hotel,ciudad,precio_noche,estrellas
045904c3-2b0e-4e23-abc2-70e0ab57a296,5643,Ismael,Casanova,ismael.casanova@example.com,False,2025-02-01,2025-03-01,2025-03-02,18,Hotel Costa Azul,Madrid,284.2829629629629,3.12
b69f5745-9ad4-4c65-a2f4-aec1ff41c18d,5644,Jose Luis,García,jose luis.garcía@example.com,False,2025-02-09,2025-03-01,2025-03-02,5,Hotel Encanto Real,Madrid,278.24399606299215,3.03
989cfa18-9c2e-4333-8231-d4e856b5f026,5645,América,Sancho,américa.sancho@example.com,False,2025-02-06,2025-03-01,2025-03-02,9,Gran Hotel Madrid,Madrid,264.96716504854373,3.07
8d65a7af-e100-4b79-9787-2d164a8f64f9,5646,Isaías,Frías,isaías.frías@example.com,False,2025-02-12,2025-03-01,2025-03-02,15,Hotel Mirador Real,Madrid,273.2852741020794,2.98
77c47dfb-0108-4903-8b88-ece6636db3dc,5647,Severino,Velasco,severino.velasco@example.com,False,2025-02-09,2025-03-01,2025-03-02,6,Palacio del Sol,Madrid,282.4921499013806,2.99
11fdc503-a91d-4cc4-b0ac-a7ee9fd567d4,5648,Nidia,Salazar,nidia.salazar@example.com,False,2025-02-01,2025-03-01,2025-03-02,7,Hotel Jardines del Rey,Madrid,272.4023353293413,2.94
378e3b71-a28f-4162-952e-c396079d3745,5649,Celestina,Pardo,celestina.pardo@example.com,False,2025-02-01,2025-03-01,2025-03-02,16,Hotel Rincón Sereno,Madrid,277.31882352941176,3.0
254d4e71-9795-412d-a69e-0dfa62183902,5650,Matías,Doménech,matías.doménech@example.com,False,2025-02-08,2025-03-01,2025-03-02,2,Hotel Brisas del Mar,Madrid,275.2259210526316,3.09
e665e16f-a162-4686-b025-57151c9c926d,5651,Natividad,Mayo,natividad.mayo@example.com,False,2025-02-02,2025-03-01,2025-03-02,6,Palacio del Sol,Madrid,282.4921499013806,2.99
a418d412-5300-4405-9091-a8fe54c5ba66,5652,Lucio,Blazquez,lucio.blazquez@example.com,False,2025-02-09,2025-03-01,2025-03-02,14,Hotel Sol y Luna,Madrid,267.93135869565214,3.01
70fad3ff-ccd4-4699-a644-56bcd4d74cec,5653,Anselmo,Suárez,anselmo.suárez@example.com,False,2025-02-10,2025-03-01,2025-03-02,16,Hotel Rincón Sereno,Madrid,277.31882352941176,3.0
0201c2cb-767f-47f0-889f-07d88458ee9e,5654,Manuel,Baeza,manuel.baeza@example.com,False,2025-02-02,2025-03-01,2025-03-02,13,Hotel Los Almendros,Madrid,273.7629755178908,3.01
55e28237-4194-4f7f-931b-b9f72c88108b,5655,Marta,Pedraza,marta.pedraza@example.com,False,2025-02-07,2025-03-01,2025-03-02,12,Hotel Luz de Madrid,Madrid,269.9356074766355,3.05
6f129786-9d67-462c-8666-33f2f09c25c3,5656,Tiburcio,Santana,tiburcio.santana@example.com,False,2025-02-06,2025-03-01,2025-03-02,4,Hotel Puerta del Cielo,Madrid,280.1512428298279,3.03
b025a7ed-a04b-4f5f-96a2-e859e08eff2c,5657,Ramiro,Abril,ramiro.abril@example.com,False,2025-02-11,2025-03-01,2025-03-02,3,Hotel Camino del Sol,Madrid,269.99844357976656,3.07
8f35a77c-460b-4bfd-a4bc-8351276612b8,5658,Tito,Cuesta,tito.cuesta@example.com,False,2025-02-01,2025-03-01,2025-03-02,8,Hotel Las Estrellas,Madrid,271.7063529411765,2.91
636532d7-0dc5-42e8-9bfc-3c237e812642,5659,Aníbal,Hierro,aníbal.hierro@example.com,False,2025-02-09,2025-03-01,2025-03-02,9,Gran Hotel Madrid,Madrid,264.96716504854373,3.07
ea83a764-d1a3-4652-902c-f5364d1ea65e,5660,Pepe,Quintanilla,pepe.quintanilla@example.com,False,2025-02-11,2025-03-01,2025-03-02,19,Hotel Maravilla Real,Madrid,284.4021186440678,2.98
4e467a80-2336-4ac3-9a8b-69a6b96729a6,5661,Natalia,Jáuregui,natalia.jáuregui@example.com,False,2025-02-12,2025-03-01,2025-03-02,3,Hotel Camino del Sol,Madrid,269.99844357976656,3.07
f5ae5b85-f861-4a8b-b51a-35f5fbb7e804,5662,Luisina,Belda,luisina.belda@example.com,False,2025-02-04,2025-03-01,2025-03-02,9,Gran Hotel Madrid,Madrid,264.96716504854373,3.07
15c05133-e05e-4d01-89e9-339c2f539210,5663,Victorino,Lastra,victorino.lastra@example.com,False,2025-02-04,2025-03-01,2025-03-02,8,Hotel Las Estrellas,Madrid,271.7063529411765,2.91
ada636a1-2aeb-4737-806c-6332c5eee1e8,5664,Ángela,Gelabert,ángela.gelabert@example.com,False,2025-02-12,2025-03-01,2025-03-02,8,Hotel Las Estrellas,Madrid,271.7063529411765,2.91
d4057a97-359e-4553-9230-b4fa4bb07847,5665,Jovita,Tormo,jovita.tormo@example.com,False,2025-02-09,2025-03-01,2025-03-02,13,Hotel Los Almendros,Madrid,273.7629755178908,3.01
3cf158b1-cb0b-440c-8a3f-03ac1fcc6db0,5666,Pili,Lobato,pili.lobato@example.com,False,2025-02-11,2025-03-01,2025-03-02,11,Hotel Palacio Imperial,Madrid,272.2415151515151,3.01
70e7f162-86bc-4590-860c-00ff27f3f644,5667,Elba,Berenguer,elba.berenguer@example.com,False,2025-02-04,2025-03-01,2025-03-02,3,Hotel Camino del Sol,Madrid,269.99844357976656,3.07
5a4ea1b0-f93f-4d19-a85b-5c97d0503755,5668,Xiomara,Velasco,xiomara.velasco@example.com,False,2025-02-06,2025-03-01,2025-03-02,12,Hotel Luz de Madrid,Madrid,269.9356074766355,3.05
459447b5-67fb-4261-be27-ee360db3dee4,5669,Dolores,Miró,dolores.miró@example.com,False,2025-02-10,2025-03-01,2025-03-02,16,Hotel Rincón Sereno,Madrid,277.31882352941176,3.0
9304a6fd-311d-4edd-b59e-e65070cdb85c,5670,Nereida,Galiano,nereida.galiano@example.com,False,2025-02-02,2025-03-01,2025-03-02,14,Hotel Sol y Luna,Madrid,267.93135869565214,3.01
bc28f600-fb72-4b7f-bdd8-fa8a803d4cd0,5671,Sigfrido,Rubio,sigfrido.rubio@example.com,False,2025-02-04,2025-03-01,2025-03-02,18,Hotel Costa Azul,Madrid,284.2829629629629,3.12
a6117b32-33d5-40cc-95ea-e3afca5ae890,5672,Edu,Catalá,edu.catalá@example.com,False,2025-02-09,2025-03-01,2025-03-02,2,Hotel Brisas del Mar,Madrid,275.2259210526316,3.09
50b3418f-c745-41ee-acb8-38c198137f76,5673,Cosme,Castrillo,cosme.castrillo@example.com,False,2025-02-02,2025-03-01,2025-03-02,17,Hotel Vista Alegre,Madrid,279.802141453831,2.94
b16def75-b9e5-4bc6-a259-1a409bc4a1ec,5674,Visitación,Calvet,visitación.calvet@example.com,False,2025-02-04,2025-03-01,2025-03-02,7,Hotel Jardines del Rey,Madrid,272.4023353293413,2.94
b241820c-6965-4b1f-ad38-c05f709fdce1,5675,Alcides,Acosta,alcides.acosta@example.com,False,2025-02-09,2025-03-01,2025-03-02,17,Hotel Vista Alegre,Madrid,279.802141453831,2.94
defd18d5-bcbf-4f58-be9d-dec3e40a3c8a,5676,Jovita,Cárdenas,jovita.cárdenas@example.com,False,2025-02-02,2025-03-01,2025-03-02,2,Hotel Brisas del Mar,Madrid,275.2259210526316,3.09
6ccc89e5-9ae3-4c7b-9b28-e00ade312977,5677,Guadalupe,Mateu,guadalupe.mateu@example.com,False,2025-02-12,2025-03-01,2025-03-02,8,Hotel Las Estrellas,Madrid,271.7063529411765,2.91
d9eaa5bf-d2ff-410d-9339-4cbb4be3c99d,5678,Úrsula,Cuéllar,úrsula.cuéllar@example.com,False,2025-02-05,2025-03-01,2025-03-02,4,Hotel Puerta del Cielo,Madrid,280.1512428298279,3.03
70dc5502-d9c8-4b93-a952-c9923099da14,5679,Armida,Vallejo,armida.vallejo@example.com,False,2025-02-07,2025-03-01,2025-03-02,11,Hotel Palacio Imperial,Madrid,272.2415151515151,3.01
c56025e1-62f7-43ad-83f1-a18235dcdc1c,5680,Violeta,Castells,violeta.castells@example.com,False,2025-02-03,2025-03-01,2025-03-02,3,Hotel Camino del Sol,Madrid,269.99844357976656,3.07
63a24675-a5ee-4a80-8644-da3990ab20d8,5681,Begoña,Tomas,begoña.tomas@example.com,False,2025-02-01,2025-03-01,2025-03-02,10,Hotel Torre Dorada,Madrid,272.7331755424063,2.92
fe648602-3329-49a4-a39b-f5d0cde72f3a,5682,Carmelo,Folch,carmelo.folch@example.com,False,2025-02-09,2025-03-01,2025-03-02,1,Hotel Monte Verde,Madrid,276.61238095238093,3.1
271b221f-789d-441e-8835-2de4d153b4db,5683,José Mari,Pelayo,josé mari.pelayo@example.com,False,2025-02-05,2025-03-01,2025-03-02,15,Hotel Mirador Real,Madrid,273.2852741020794,2.98
36ff1b00-c12a-4432-bdca-db9b849c44f0,5684,Claudia,Pombo,claudia.pombo@example.com,False,2025-02-03,2025-03-01,2025-03-02,5,Hotel Encanto Real,Madrid,278.24399606299215,3.03
75be8a02-750e-4119-891f-acf7bd2a1221,5685,Roberta,Sales,roberta.sales@example.com,False,2025-02-02,2025-03-01,2025-03-02,11,Hotel Palacio Imperial,Madrid,272.2415151515151,3.01
9ec61dd0-cc3f-446a-b6b8-5e3797563092,5686,Candelaria,Barranco,candelaria.barranco@example.com,False,2025-02-07,2025-03-01,2025-03-02,15,Hotel Mirador Real,Madrid,273.2852741020794,2.98
a4b79bd6-d047-4695-bfe9-e5d569e6f357,5687,Epifanio,Rincón,epifanio.rincón@example.com,False,2025-02-02,2025-03-01,2025-03-02,15,Hotel Mirador Real,Madrid,273.2852741020794,2.98
edfec866-0a16-4aea-90ea-b25d83d47c12,5688,Salvador,Cazorla,salvador.cazorla@example.com,False,2025-02-01,2025-03-01,2025-03-02,14,Hotel Sol y Luna,Madrid,267.93135869565214,3.01
b2b3d55d-688b-48e1-a0d4-5161d333f783,5689,Silvio,Mora,silvio.mora@example.com,False,2025-02-05,2025-03-01,2025-03-02,17,Hotel Vista Alegre,Madrid,279.802141453831,2.94
f0127211-d4da-49d7-8877-3d6f0e6edb98,5690,Melchor,Sancho,melchor.sancho@example.com,False,2025-02-09,2025-03-01,2025-03-02,14,Hotel Sol y Luna,Madrid,267.93135869565214,3.01
6597b1bf-a1ac-4e62-b7eb-fbd60ecc00cb,5691,Santos,Lobato,santos.lobato@example.com,False,2025-02-04,2025-03-01,2025-03-02,12,Hotel Luz de Madrid,Madrid,269.9356074766355,3.05
e11e0778-0bbd-464d-b129-c3f09fd98b3f,5692,Graciela,Yáñez,graciela.yáñez@example.com,False,2025-02-12,2025-03-01,2025-03-02,3,Hotel Camino del Sol,Madrid,269.99844357976656,3.07
4bf8b46a-6fa2-4a02-975a-8b1cf5b49d68,5693,Francisco Jose,Iñiguez,francisco jose.iñiguez@example.com,False,2025-02-06,2025-03-01,2025-03-02,14,Hotel Sol y Luna,Madrid,267.93135869565214,3.01
e69abcb9-a97a-4bb2-a588-e646d2c86a4c,5694,Leonardo,Adán,leonardo.adán@example.com,False,2025-02-01,2025-03-01,2025-03-02,15,Hotel Mirador Real,Madrid,273.2852741020794,2.98
d55df22c-e097-4c62-87c9-5c812f504cd0,5695,Rolando,Zabaleta,rolando.zabaleta@example.com,False,2025-02-06,2025-03-01,2025-03-02,11,Hotel Palacio Imperial,Madrid,272.2415151515151,3.01
d640e027-23ba-46a6-977a-06ec5ce625e0,5696,Roberta,Cazorla,roberta.cazorla@example.com,False,2025-02-04,2025-03-01,2025-03-02,2,Hotel Brisas del Mar,Madrid,275.2259210526316,3.09
fa675b25-1b54-4e6a-ac29-471ec299603c,5697,José María,Mate,josé maría.mate@example.com,False,2025-02-04,2025-03-01,2025-03-02,1,Hotel Monte Verde,Madrid,276.61238095238093,3.1
0cdd1634-75d9-4ebc-9a9d-89704d00552f,5698,María Luisa,Vila,maría luisa.vila@example.com,False,2025-02-08,2025-03-01,2025-03-02,2,Hotel Brisas del Mar,Madrid,275.2259210526316,3.09
df3d1e4e-f9c3-4f7e-88a4-88c1f289a8d0,5699,Agustina,Marti,agustina.marti@example.com,False,2025-02-01,2025-03-01,2025-03-02,18,Hotel Costa Azul,Madrid,284.2829629629629,3.12
697d4d59-f863-4eda-8b9a-e500a6f7d2f6,5700,Santos,Rojas,santos.rojas@example.com,False,2025-02-01,2025-03-01,2025-03-02,19,Hotel Maravilla Real,Madrid,284.4021186440678,2.98
5f1e46f9-080e-4022-b105-e67abccb72c1,5701,Otilia,Soriano,otilia.soriano@example.com,False,2025-02-11,2025-03-01,2025-03-02,2,Hotel Brisas del Mar,Madrid,275.2259210526316,3.09
7a965540-bb79-42bc-bcec-d8bf72a7d940,5702,Luna,Bartolomé,luna.bartolomé@example.com,False,2025-02-06,2025-03-01,2025-03-02,2,Hotel Brisas del Mar,Madrid,275.2259210526316,3.09
8f8c67eb-b225-4260-9b65-7eaae6ff4288,5703,Jose Luis,Real,jose luis.real@example.com,False,2025-02-03,2025-03-01,2025-03-02,19,Hotel Maravilla Real,Madrid,284.4021186440678,2.98
a501dd4f-352d-4c3b-b714-bc2ec0f73c03,5704,Calixta,Godoy,calixta.godoy@example.com,False,2025-02-01,2025-03-01,2025-03-02,2,Hotel Brisas del Mar,Madrid,275.2259210526316,3.09
f8e0589d-8635-49a7-8463-bd827979c7ad,5705,Emelina,Lobo,emelina.lobo@example.com,False,2025-02-09,2025-03-01,2025-03-02,9,Gran Hotel Madrid,Madrid,264.96716504854373,3.07
b6650861-a97e-418e-b066-77524c47981d,5706,Albano,Rosselló,albano.rosselló@example.com,False,2025-02-08,2025-03-01,2025-03-02,15,Hotel Mirador Real,Madrid,273.2852741020794,2.98
996e3dc7-a106-411f-9002-ec9edc26e9bb,5707,Palmira,Tamarit,palmira.tamarit@example.com,False,2025-02-08,2025-03-01,2025-03-02,3,Hotel Camino del Sol,Madrid,269.99844357976656,3.07
e7f369a5-6045-4813-9165-b90e6b86440a,5708,Rufina,Torrens,rufina.torrens@example.com,False,2025-02-02,2025-03-01,2025-03-02,2,Hotel Brisas del Mar,Madrid,275.2259210526316,3.09
ed5912d9-f810-4caf-a7a7-628aec22ddfc,5709,Leandro,Navarro,leandro.navarro@example.com,False,2025-02-12,2025-03-01,2025-03-02,4,Hotel Puerta del Cielo,Madrid,280.1512428298279,3.03
81f301b8-cd3b-46f9-a914-c54acff41754,5710,Catalina,Leiva,catalina.leiva@example.com,False,2025-02-02,2025-03-01,2025-03-02,13,Hotel Los Almendros,Madrid,273.7629755178908,3.01
b724d44c-c449-43ef-b3f0-0a330038addc,5711,Belen,Alberto,belen.alberto@example.com,False,2025-02-04,2025-03-01,2025-03-02,5,Hotel Encanto Real,Madrid,278.24399606299215,3.03
8d32294c-8022-461c-b82e-57f3e0346061,5712,Yaiza,Arnal,yaiza.arnal@example.com,False,2025-02-06,2025-03-01,2025-03-02,9,Gran Hotel Madrid,Madrid,264.96716504854373,3.07
2399fe3e-abe4-4799-a96d-c5cae0ff5f81,5713,Amparo,Martínez,amparo.martínez@example.com,False,2025-02-12,2025-03-01,2025-03-02,10,Hotel Torre Dorada,Madrid,272.7331755424063,2.92
13483be5-a8ec-434b-9eb3-492815565929,862,Alberto,Montserrat,alberto.montserrat@example.com,False,2025-02-06,2025-03-01,2025-03-02,16,Hotel Rincón Sereno,Madrid,277.31882352941176,3.0
75870a84-227b-4a29-a0eb-cc1aa2148693,5714,Feliciana,Gisbert,feliciana.gisbert@example.com,False,2025-02-07,2025-03-01,2025-03-02,18,Hotel Costa Azul,Madrid,284.2829629629629,3.12
b722e0ea-60d1-4946-8e82-f94f7360577a,5715,Inés,Alfonso,inés.alfonso@example.com,False,2025-02-11,2025-03-01,2025-03-02,3,Hotel Camino del Sol,Madrid,269.99844357976656,3.07
ed188159-9fb5-4d46-8f9c-1d1142acd7f8,5716,Florina,Arregui,florina.arregui@example.com,False,2025-02-10,2025-03-01,2025-03-02,2,Hotel Brisas del Mar,Madrid,275.2259210526316,3.09
efb2a1cc-e458-4292-9537-6cb191865c44,5717,Cipriano,Otero,cipriano.otero@example.com,False,2025-02-11,2025-03-01,2025-03-02,13,Hotel Los Almendros,Madrid,273.7629755178908,3.01
9001663e-1e72-415b-be0e-60718a21bf87,5718,Eli,Chaves,eli.chaves@example.com,False,2025-02-04,2025-03-01,2025-03-02,5,Hotel Encanto Real,Madrid,278.24399606299215,3.03
06c7403f-a8b8-4817-93c0-a5c2c1e5380e,5719,Lisandro,Alemany,lisandro.alemany@example.com,False,2025-02-06,2025-03-01,2025-03-02,6,Palacio del Sol,Madrid,282.4921499013806,2.99
dfa4d1e8-64b4-4b26-9634-75de30ffa9dc,5720,Javi,Bárcena,javi.bárcena@example.com,False,2025-02-07,2025-03-01,2025-03-02,7,Hotel Jardines del Rey,Madrid,272.4023353293413,2.94
bdc0163d-822e-463b-a184-ec4ffc6aec7c,5721,Valerio,Segura,valerio.segura@example.com,False,2025-02-06,2025-03-01,2025-03-02,4,Hotel Puerta del Cielo,Madrid,280.1512428298279,3.03
c2f555f9-7e4c-4b54-9162-913dc5bf0441,5722,Berta,Rueda,berta.rueda@example.com,False,2025-02-06,2025-03-01,2025-03-02,19,Hotel Maravilla Real,Madrid,284.4021186440678,2.98
7f139b67-4f73-4864-b276-064239774ffd,5723,Emilia,Pavón,emilia.pavón@example.com,False,2025-02-12,2025-03-01,2025-03-02,5,Hotel Encanto Real,Madrid,278.24399606299215,3.03
810bc7f7-d0c3-4e32-a991-0f287c25c85b,5724,Danilo,Mendizábal,danilo.mendizábal@example.com,False,2025-02-01,2025-03-01,2025-03-02,2,Hotel Brisas del Mar,Madrid,275.2259210526316,3.09
21ba49d1-da5f-456f-86b1-6bb75047c2fc,5725,Heriberto,Acevedo,heriberto.acevedo@example.com,False,2025-02-07,2025-03-01,2025-03-02,17,Hotel Vista Alegre,Madrid,279.802141453831,2.94
dfe0577f-4777-4e58-8ce4-161aa220b03b,5726,Marisela,Castelló,marisela.castelló@example.com,False,2025-02-11,2025-03-01,2025-03-02,3,Hotel Camino del Sol,Madrid,269.99844357976656,3.07
776cb2ec-318b-462e-8163-bdd4d166a7cb,5727,Miguel,Vizcaíno,miguel.vizcaíno@example.com,False,2025-02-11,2025-03-01,2025-03-02,13,Hotel Los Almendros,Madrid,273.7629755178908,3.01
65c55381-c15d-4e3b-b193-c3b064cc49af,5728,Josefina,Vilar,josefina.vilar@example.com,False,2025-02-10,2025-03-01,2025-03-02,5,Hotel Encanto Real,Madrid,278.24399606299215,3.03
d78fe253-4ff8-47fa-bd1a-dbfa17b34da5,5729,Isidro,Diéguez,isidro.diéguez@example.com,False,2025-02-12,2025-03-01,2025-03-02,6,Palacio del Sol,Madrid,282.4921499013806,2.99
ea444ba3-d5d9-4d42-96ea-c9208f175cb8,5730,Timoteo,Anguita,timoteo.anguita@example.com,False,2025-02-09,2025-03-01,2025-03-02,1,Hotel Monte Verde,Madrid,276.61238095238093,3.1
9df384a8-31af-4490-ae10-e03a7b9cdc38,5731,Maristela,Losada,maristela.losada@example.com,False,2025-02-02,2025-03-01,2025-03-02,18,Hotel Costa Azul,Madrid,284.2829629629629,3.12
8f9449df-b399-48a4-bde6-ab294a9733c7,5732,Sosimo,Terrón,sosimo.terrón@example.com,False,2025-02-04,2025-03-01,2025-03-02,13,Hotel Los Almendros,Madrid,273.7629755178908,3.01
ff1c3f85-c1a4-450c-a978-946964c9b2a0,5733,Ascensión,Gallego,ascensión.gallego@example.com,False,2025-02-02,2025-03-01,2025-03-02,19,Hotel Maravilla Real,Madrid,284.4021186440678,2.98
ded9dbbb-27ff-4bef-ab5c-e397dda6cc3b,5734,Vicente,Fernández,vicente.fernández@example.com,False,2025-02-09,2025-03-01,2025-03-02,16,Hotel Rincón Sereno,Madrid,277.31882352941176,3.0
34169d45-794e-4495-b24f-c5842c99fb08,5735,Felisa,Bolaños,felisa.bolaños@example.com,False,2025-02-05,2025-03-01,2025-03-02,5,Hotel Encanto Real,Madrid,278.24399606299215,3.03
c27dfb36-fbc9-42f8-831d-b6817939dcb8,5736,Octavia,Ávila,octavia.ávila@example.com,False,2025-02-12,2025-03-01,2025-03-02,14,Hotel Sol y Luna,Madrid,267.93135869565214,3.01
7ba670ba-426f-4577-94c1-72b0b13745e8,5737,Angelita,Conde,angelita.conde@example.com,False,2025-02-04,2025-03-01,2025-03-02,9,Gran Hotel Madrid,Madrid,264.96716504854373,3.07
5f57d8d2-80c1-45c0-a2b8-5bddc3de88d3,5738,Severino,Alvarado,severino.alvarado@example.com,False,2025-02-12,2025-03-01,2025-03-02,10,Hotel Torre Dorada,Madrid,272.7331755424063,2.92
84314156-2218-4fbb-bdb2-90416a39feae,5739,Édgar,Cobos,édgar.cobos@example.com,False,2025-02-03,2025-03-01,2025-03-02,11,Hotel Palacio Imperial,Madrid,272.2415151515151,3.01
4c95e4f9-f76c-4b27-ae9b-773176a6bbd6,5740,Ani,Amores,ani.amores@example.com,False,2025-02-12,2025-03-01,2025-03-02,12,Hotel Luz de Madrid,Madrid,269.9356074766355,3.05
81268c36-0411-45ea-bb32-1ad02981af41,5741,Soledad,Donoso,soledad.donoso@example.com,False,2025-02-03,2025-03-01,2025-03-02,17,Hotel Vista Alegre,Madrid,279.802141453831,2.94
8788ec3f-9285-4561-8fe1-83550fbac0a5,5742,Iris,Barbero,iris.barbero@example.com,False,2025-02-01,2025-03-01,2025-03-02,16,Hotel Rincón Sereno,Madrid,277.31882352941176,3.0
160273b6-5b24-4d74-9dca-e5facf77a07f,5743,Odalis,Romero,odalis.romero@example.com,False,2025-02-04,2025-03-01,2025-03-02,14,Hotel Sol y Luna,Madrid,267.93135869565214,3.01
8fc0eeb7-cb1c-43a7-aa9c-c90cbc64385b,5744,Susanita,Lozano,susanita.lozano@example.com,False,2025-02-10,2025-03-01,2025-03-02,3,Hotel Camino del Sol,Madrid,269.99844357976656,3.07
9afb8576-0b62-4823-82cf-1f9773dd4d23,5745,Victoriano,Moraleda,victoriano.moraleda@example.com,False,2025-02-09,2025-03-01,2025-03-02,7,Hotel Jardines del Rey,Madrid,272.4023353293413,2.94
7dfb1834-7e0d-4c79-8209-bcf5b26edca2,5746,Calisto,Salgado,calisto.salgado@example.com,False,2025-02-06,2025-03-01,2025-03-02,3,Hotel Camino del Sol,Madrid,269.99844357976656,3.07
cf7d4979-633f-4f32-a350-6402b2c05cda,5747,Selena,Ariño,selena.ariño@example.com,False,2025-02-11,2025-03-01,2025-03-02,8,Hotel Las Estrellas,Madrid,271.7063529411765,2.91
135ddb25-b746-467c-85f0-e8d38c11a470,5748,Miguel Ángel,Uribe,miguel ángel.uribe@example.com,False,2025-02-08,2025-03-01,2025-03-02,1,Hotel Monte Verde,Madrid,276.61238095238093,3.1
86aa2617-c495-4340-8020-f46cd71b894e,5749,Celestina,Mate,celestina.mate@example.com,False,2025-02-05,2025-03-01,2025-03-02,3,Hotel Camino del Sol,Madrid,269.99844357976656,3.07
d3d2ec8f-31eb-4efc-b61c-370d5ca924da,5750,Emelina,Portero,emelina.portero@example.com,False,2025-02-03,2025-03-01,2025-03-02,6,Palacio del Sol,Madrid,282.4921499013806,2.99
65b03cee-f7d5-4714-9768-af3454669c4e,5751,Pascuala,Gallo,pascuala.gallo@example.com,False,2025-02-07,2025-03-01,2025-03-02,13,Hotel Los Almendros,Madrid,273.7629755178908,3.01
90506be6-5f25-4c05-b810-94fd565c1cc4,5752,Carmelita,Vigil,carmelita.vigil@example.com,False,2025-02-06,2025-03-01,2025-03-02,8,Hotel Las Estrellas,Madrid,271.7063529411765,2.91
9768f30b-5bc8-469e-a05b-7a4eccddc03f,5753,Hernán,Zapata,hernán.zapata@example.com,False,2025-02-01,2025-03-01,2025-03-02,7,Hotel Jardines del Rey,Madrid,272.4023353293413,2.94
8fd1f76a-3833-41cc-944a-0fda07715abf,5754,Fabricio,Alegria,fabricio.alegria@example.com,False,2025-02-09,2025-03-01,2025-03-02,10,Hotel Torre Dorada,Madrid,272.7331755424063,2.92
37ffb942-d055-43cd-bef1-e58cdff61d28,5755,Sabas,Bernad,sabas.bernad@example.com,False,2025-02-02,2025-03-01,2025-03-02,9,Gran Hotel Madrid,Madrid,264.96716504854373,3.07
3413dd04-9caf-4e40-8918-fffb49a17272,5756,Dorita,Pujol,dorita.pujol@example.com,False,2025-02-09,2025-03-01,2025-03-02,2,Hotel Brisas del Mar,Madrid,275.2259210526316,3.09
818c2054-bbbb-4db0-941c-5614c2778a0c,5757,Geraldo,Carbó,geraldo.carbó@example.com,False,2025-02-12,2025-03-01,2025-03-02,15,Hotel Mirador Real,Madrid,273.2852741020794,2.98
a5601a71-a0f7-4743-8afe-1f60f4d28831,5758,Miriam,Anaya,miriam.anaya@example.com,False,2025-02-08,2025-03-01,2025-03-02,15,Hotel Mirador Real,Madrid,273.2852741020794,2.98
54ce33c4-1dee-4886-b99f-1dad502ba902,5759,Nazario,Borja,nazario.borja@example.com,False,2025-02-07,2025-03-01,2025-03-02,17,Hotel Vista Alegre,Madrid,279.802141453831,2.94
90cee4d3-4d47-42ab-9f73-cca7748c628f,5760,Noemí,Cabo,noemí.cabo@example.com,False,2025-02-02,2025-03-01,2025-03-02,2,Hotel Brisas del Mar,Madrid,275.2259210526316,3.09
4d24ce01-eaec-4458-8056-da729e54c233,5761,Claudia,Zabala,claudia.zabala@example.com,False,2025-02-08,2025-03-01,2025-03-02,6,Palacio del Sol,Madrid,282.4921499013806,2.99
b6aed265-0637-4bb1-bee5-d937f121516e,5762,Rebeca,Cabello,rebeca.cabello@example.com,False,2025-02-07,2025-03-01,2025-03-02,6,Palacio del Sol,Madrid,282.4921499013806,2.99
5ec823f4-fca7-406e-95cf-376f48b11d9a,5763,Eloy,Amor,eloy.amor@example.com,False,2025-02-08,2025-03-01,2025-03-02,5,Hotel Encanto Real,Madrid,278.24399606299215,3.03
017e3348-937a-48f8-beff-9ba3e896eeab,5764,Amaya,Aguilar,amaya.aguilar@example.com,False,2025-02-11,2025-03-01,2025-03-02,4,Hotel Puerta del Cielo,Madrid,280.1512428298279,3.03
4ada740a-581b-4044-b251-536f7edfa7cb,5765,Asdrubal,Sanz,asdrubal.sanz@example.com,False,2025-02-08,2025-03-01,2025-03-02,6,Palacio del Sol,Madrid,282.4921499013806,2.99
f3b9f0a5-7990-4d0e-8937-e1cd8bc247b1,5766,Isidoro,Teruel,isidoro.teruel@example.com,False,2025-02-10,2025-03-01,2025-03-02,12,Hotel Luz de Madrid,Madrid,269.9356074766355,3.05
0ac3a6e5-eb25-4bdf-815b-5a2d85ab1800,5767,Reina,Rueda,reina.rueda@example.com,False,2025-02-08,2025-03-01,2025-03-02,15,Hotel Mirador Real,Madrid,273.2852741020794,2.98
ed78ed99-3266-41a6-b114-1e4d62c4eb83,5768,Ema,Santos,ema.santos@example.com,False,2025-02-12,2025-03-01,2025-03-02,12,Hotel Luz de Madrid,Madrid,269.9356074766355,3.05
bd946747-3186-495e-83fa-0129fa5b038e,5769,Jose Carlos,Molina,jose carlos.molina@example.com,False,2025-02-01,2025-03-01,2025-03-02,15,Hotel Mirador Real,Madrid,273.2852741020794,2.98
4c044b80-0395-4adb-82cd-ce7b6f41172b,5770,Amor,Mosquera,amor.mosquera@example.com,False,2025-02-06,2025-03-01,2025-03-02,14,Hotel Sol y Luna,Madrid,267.93135869565214,3.01
80fe7795-525b-4351-b2a6-c79492eb7efc,5771,Graciano,Neira,graciano.neira@example.com,False,2025-02-05,2025-03-01,2025-03-02,10,Hotel Torre Dorada,Madrid,272.7331755424063,2.92
8a84370c-331b-449d-a82b-72a97c910ed6,5772,Vasco,Guzman,vasco.guzman@example.com,False,2025-02-09,2025-03-01,2025-03-02,14,Hotel Sol y Luna,Madrid,267.93135869565214,3.01
